Ingreso,Alimentación,Movilidad,Vivienda,Salud,Educación,Entretenimiento,Vestuario,Ahorros,Deudas,Otros,%Ahorro,%Deuda,NivelIngreso,SaludFinanciera,PerfilFinanciero
6232994,661168,185888,892373,167483,1234862,40684,100846,1087012,1608401,51393,17.44,25.8,Alto,Saludable,Ahorrador
6271312,600525,211824,1022936,154567,701509,43325,71145,660740,1036043,50441,10.54,16.52,Alto,Saludable,Ahorrador
5595349,586925,195131,986426,171413,729072,51316,109819,757362,1175626,60050,13.54,21.01,Alto,Saludable,Ahorrador
5613250,686100,167372,1076080,159114,539225,47467,94928,608737,1631835,72753,10.84,29.07,Alto,Saludable,Ahorrador
6209975,512112,201818,928230,168784,933932,70734,47670,933353,2974842,35551,15.03,47.9,Alto,Saludable,Ahorrador
6162170,540960,164379,964308,157735,1008708,52257,103980,637679,1765808,65215,10.35,28.66,Alto,Saludable,Ahorrador
5545499,659491,205454,1020974,122458,1346497,33787,62646,602930,2123988,45625,10.87,38.3,Alto,Saludable,Ahorrador
6012229,521016,219357,883531,166577,934261,58629,51565,655588,1638582,47875,10.9,27.25,Alto,Saludable,Ahorrador
5947124,572824,186408,893802,120600,928789,45116,49475,1019688,2759069,50027,17.15,46.39,Alto,Saludable,Ahorrador
5944239,556220,191753,1194351,135375,1429557,52505,106333,883542,679282,40095,14.86,11.43,Alto,Saludable,Ahorrador
5443105,674235,239568,1108025,122862,809250,38272,74317,971644,1794883,52546,17.85,32.98,Alto,Saludable,Ahorrador
5679937,579478,225658,982847,132706,770603,44961,105575,894924,1762692,55801,15.76,31.03,Alto,Saludable,Ahorrador
6132300,665291,231257,909796,150875,689310,35002,59513,929216,2835140,65766,15.15,46.23,Alto,Saludable,Ahorrador
5820701,706634,182658,826696,151236,511180,69472,111536,595648,2156386,26894,10.23,37.05,Alto,Saludable,Ahorrador
5778359,528830,210785,1013070,127759,1293809,58321,65002,1034746,1705592,45412,17.91,29.52,Alto,Saludable,Ahorrador
6357868,536401,163789,840884,151052,1145941,65856,66657,1108116,1701893,51618,17.43,26.77,Alto,Saludable,Ahorrador
5493035,620060,177957,940074,163289,1353751,59338,51810,654065,2236563,59781,11.91,40.72,Alto,Saludable,Ahorrador
5414987,663886,183681,1014585,147899,1184080,61631,75639,910028,2534851,69799,16.81,46.81,Alto,Saludable,Ahorrador
5435552,516092,216331,1122235,165816,1131517,66851,94571,693031,1460914,49860,12.75,26.88,Alto,Saludable,Ahorrador
5829435,629259,184437,812155,175989,1319668,60986,43667,894719,1644679,66531,15.35,28.21,Alto,Saludable,Ahorrador
6055506,509887,229239,835694,127418,912855,35846,87995,967759,2795343,73999,15.98,46.16,Alto,Saludable,Ahorrador
5776009,708300,203727,903334,142698,1272038,61459,68033,940272,2505624,42862,16.28,43.38,Alto,Saludable,Ahorrador
6102053,529182,176022,1191869,149562,1108593,55257,82880,835999,875152,48311,13.7,14.34,Alto,Saludable,Ahorrador
5726507,510449,212462,990424,176541,680000,45925,82159,838820,1177770,53547,14.65,20.57,Alto,Saludable,Ahorrador
5533305,693659,174538,955014,123846,567984,61468,86615,931085,540306,48765,16.83,9.76,Alto,Saludable,Ahorrador
6228737,608756,219131,860084,149334,1425671,61254,86395,1081093,702532,38515,17.36,11.28,Alto,Saludable,Ahorrador
5611134,582639,231948,942094,153968,1414246,69153,49251,989945,958193,46524,17.64,17.08,Alto,Saludable,Ahorrador
5912789,608531,223658,939485,178197,924382,53311,50542,627940,1681967,30185,10.62,28.45,Alto,Saludable,Ahorrador
5796476,502048,201328,903026,129211,1209160,25049,76530,764825,1944401,53398,13.19,33.54,Alto,Saludable,Ahorrador
5800334,607120,164440,1052743,177585,1108261,51580,58055,649132,640962,44084,11.19,11.05,Alto,Saludable,Ahorrador
5491710,547562,186175,1121857,172801,803508,47156,71956,560380,1028943,70861,10.2,18.74,Alto,Saludable,Ahorrador
5766288,529282,220583,991235,146679,1239913,71537,73495,839220,863207,44462,14.55,14.97,Alto,Saludable,Ahorrador
5489997,705673,167102,1104131,161465,735061,58371,105483,909128,581214,47370,16.56,10.59,Alto,Saludable,Ahorrador
5520679,711051,214117,1117167,140770,1325263,27995,98034,911920,2008624,37486,16.52,36.38,Alto,Saludable,Ahorrador
6398594,593806,184142,1023375,138746,1402155,71613,89092,1031350,1004831,33439,16.12,15.7,Alto,Saludable,Ahorrador
8154578,638011,185347,1090489,145427,1109848,28118,76691,1181056,938777,51882,14.48,11.51,Muy alto,Saludable,Ahorrador
7031644,702762,202294,987387,133507,746892,73104,58883,796236,2950669,28853,11.32,41.96,Muy alto,Saludable,Ahorrador
9723552,698210,163391,863107,163911,683191,63674,51589,1541773,2447159,51657,15.86,25.17,Muy alto,Saludable,Ahorrador
9574492,540504,217313,1140244,155623,1350568,34569,51210,1649945,775358,41981,17.23,8.1,Muy alto,Saludable,Ahorrador
8456267,598436,192097,918555,149222,1446499,65739,54477,852445,2874943,31594,10.08,34.0,Muy alto,Saludable,Ahorrador
8970130,510326,179227,1185001,128322,988290,56877,95573,982180,965891,34076,10.95,10.77,Muy alto,Saludable,Ahorrador
8474974,630156,221366,1094249,148514,1047398,60606,88098,1161660,3431872,38397,13.71,40.49,Muy alto,Saludable,Ahorrador
9647268,666343,183836,900250,123588,1095817,25242,99483,1480603,1625830,42189,15.35,16.85,Muy alto,Saludable,Ahorrador
7645663,550249,195698,808224,167051,1362717,66453,92928,1285887,3278359,26633,16.82,42.88,Muy alto,Saludable,Ahorrador
8828934,519421,219887,967758,132047,1385629,41740,112255,961075,2565799,40959,10.89,29.06,Muy alto,Saludable,Ahorrador
9113018,662573,183701,1049611,124701,638351,50555,55061,1541597,3903378,60581,16.92,42.83,Muy alto,Saludable,Ahorrador
8174685,564469,160824,841658,148978,1125818,55518,81192,850022,2133297,58855,10.4,26.1,Muy alto,Saludable,Ahorrador
8869600,580097,188306,1032581,136267,1444343,51088,82849,1497069,3273143,32715,16.88,36.9,Muy alto,Saludable,Ahorrador
9943097,687131,225711,1120916,162827,1261768,74059,75049,1788706,1801703,53027,17.99,18.12,Muy alto,Saludable,Ahorrador
7117326,653717,177281,1002300,137691,1330955,73258,67094,1140636,1470673,58700,16.03,20.66,Muy alto,Saludable,Ahorrador
7682715,702031,193892,849004,141948,961761,30684,93281,1189795,1816941,34021,15.49,23.65,Muy alto,Saludable,Ahorrador
7544533,684684,203192,1035953,162530,500928,65405,92561,1162950,3330247,35939,15.41,44.14,Muy alto,Saludable,Ahorrador
6783603,653031,186343,1014780,141520,666629,69144,57552,1147448,2894285,70197,16.92,42.67,Muy alto,Saludable,Ahorrador
8348174,607191,184214,913133,137419,1208829,63260,69886,1030333,2797543,56738,12.34,33.51,Muy alto,Saludable,Ahorrador
6562600,511530,220896,1198275,149345,927143,31853,109688,1151236,1784130,60592,17.54,27.19,Muy alto,Saludable,Ahorrador
8548108,682108,181012,1131460,155066,1327918,43345,108566,1426421,3288464,44930,16.69,38.47,Muy alto,Saludable,Ahorrador
7182455,679131,212938,980205,126925,1114219,72967,77764,984166,3157901,52797,13.7,43.97,Muy alto,Saludable,Ahorrador
9641802,697328,194199,1030887,161221,562542,71007,49259,1056885,2370067,34634,10.96,24.58,Muy alto,Saludable,Ahorrador
6861353,491900,223238,1178047,158894,701107,54927,84250,1037741,1407704,41948,15.12,20.52,Muy alto,Saludable,Ahorrador
8360964,579588,193449,1196874,127068,590347,33088,98028,1497638,2928717,42664,17.91,35.03,Muy alto,Saludable,Ahorrador
9519728,489901,214917,892637,170664,1235674,31963,43065,1107817,976532,35986,11.64,10.26,Muy alto,Saludable,Ahorrador
7925672,560884,188998,884796,120322,975072,41345,39523,1389564,3350747,32945,17.53,42.28,Muy alto,Saludable,Ahorrador
7420820,607624,189139,1074378,149016,985371,28126,53739,977112,2846097,51677,13.17,38.35,Muy alto,Saludable,Ahorrador
8713326,521564,172473,953384,170640,976707,53628,107656,1369262,1941663,46667,15.71,22.28,Muy alto,Saludable,Ahorrador
7757600,510907,208360,1005785,128668,629958,73568,42315,1277564,3398181,72485,16.47,43.8,Muy alto,Saludable,Ahorrador
7418331,660889,176179,1162109,169018,1049332,71212,44662,789288,708747,50463,10.64,9.55,Muy alto,Saludable,Ahorrador
9582972,517284,182313,1149223,165366,1239203,71277,56954,920834,1379087,46264,9.61,14.39,Muy alto,Saludable,Ahorrador
9865744,678536,164391,828618,158689,1221765,63356,38613,1078836,2920122,55784,10.94,29.6,Muy alto,Saludable,Ahorrador
8110227,614492,204300,874546,152721,1122819,50828,110257,953672,1622224,48303,11.76,20.0,Muy alto,Saludable,Ahorrador
7751938,562628,161338,853193,128285,703261,31026,70071,776730,2843663,62053,10.02,36.68,Muy alto,Saludable,Ahorrador
6676198,639230,169027,1066173,139613,639741,27758,54095,1126359,1990518,52152,16.87,29.82,Muy alto,Saludable,Ahorrador
8722145,498214,217770,1144405,178361,593958,68715,71685,1144403,1882368,71083,13.12,21.58,Muy alto,Saludable,Ahorrador
8395858,626596,168828,954666,132140,1358305,60242,77735,1411232,2985391,63964,16.81,35.56,Muy alto,Saludable,Ahorrador
7934676,701578,182225,1015684,142254,1012707,61911,73796,1356864,2789164,29734,17.1,35.15,Muy alto,Saludable,Ahorrador
7258666,532122,210222,1066326,139207,1045328,64760,109970,1052224,1060165,61503,14.5,14.61,Muy alto,Saludable,Ahorrador
7773441,516568,194511,1171708,142817,1156752,55718,100306,874824,3029766,73000,11.25,38.98,Muy alto,Saludable,Ahorrador
7829817,658431,186306,1197615,161503,920140,28156,96745,1272325,1161421,58735,16.25,14.83,Muy alto,Saludable,Ahorrador
7144601,683621,182593,1037417,153525,1236275,33086,101713,705710,1651871,70797,9.88,23.12,Muy alto,Saludable,Ahorrador
8804334,481794,191098,1051745,140419,1342913,57952,95832,1356247,3379380,66351,15.4,38.38,Muy alto,Saludable,Ahorrador
8285411,560806,204528,1099864,178197,552581,54341,89640,1125825,3701788,55505,13.59,44.68,Muy alto,Saludable,Ahorrador
9557682,672850,218487,819796,145609,1319228,32968,94175,1630552,1318699,38980,17.06,13.8,Muy alto,Saludable,Ahorrador
8806821,537117,223049,1070934,152796,790838,43811,68995,1426701,1700032,47224,16.2,19.3,Muy alto,Saludable,Ahorrador
6958336,484301,170552,857174,168529,740281,50008,88533,1133871,3252510,52261,16.3,46.74,Muy alto,Saludable,Ahorrador
8257535,688098,208326,1128541,166813,1479308,37905,100190,1473361,2381431,52903,17.84,28.84,Muy alto,Saludable,Ahorrador
7997178,691584,190568,1084637,142316,735591,55421,77518,802309,1625364,36300,10.03,20.32,Muy alto,Saludable,Ahorrador
8501124,691918,225750,809313,121505,723046,54633,98618,832517,2505474,59858,9.79,29.47,Muy alto,Saludable,Ahorrador
9173475,664889,194802,1181383,136349,1486285,27460,101136,1558262,4175836,54873,16.99,45.52,Muy alto,Saludable,Ahorrador
1407566,525821,181164,914346,132952,1231344,149376,177357,159589,592162,187708,11.34,42.07,Bajo,Saludable,Gastador
1358308,672200,237882,926212,155147,522357,110278,152925,99976,142242,208772,7.36,10.47,Bajo,Saludable,Gastador
968551,579429,186211,1082687,170649,1243040,180379,336174,101941,311646,83359,10.53,32.18,Bajo,Saludable,Gastador
1606048,557326,191705,1152700,123472,1316904,114888,329107,130907,726626,200803,8.15,45.24,Bajo,Saludable,Gastador
856864,482233,228897,1135996,172906,684041,79578,153538,76280,400010,212896,8.9,46.68,Bajo,Saludable,Gastador
1370960,641021,207482,937515,150038,647425,158819,234389,94153,583244,148662,6.87,42.54,Bajo,Saludable,Gastador
1317851,548018,234499,876217,156659,547986,157018,296494,85437,375698,193300,6.48,28.51,Bajo,Saludable,Gastador
1158629,626553,185012,934607,145266,1336339,160572,293277,107617,95609,169558,9.29,8.25,Bajo,Saludable,Gastador
1569168,589356,196082,1036460,172907,828267,127701,188048,145270,535682,148897,9.26,34.14,Bajo,Saludable,Gastador
1271402,608980,196214,862931,161498,766365,177925,184588,109462,195222,207875,8.61,15.35,Bajo,Saludable,Gastador
1480110,686178,181412,1169422,166750,961803,177053,221890,110100,124784,212616,7.44,8.43,Bajo,Saludable,Gastador
1300749,553193,182625,939534,146921,1019462,84323,168189,101683,444170,152127,7.82,34.15,Bajo,Saludable,Gastador
1519076,502830,169323,888373,163205,884629,117110,145862,181595,189793,151579,11.95,12.49,Bajo,Saludable,Gastador
1584646,602547,239654,1064746,169265,749545,156292,273089,156231,617563,168482,9.86,38.97,Bajo,Saludable,Gastador
1112568,513915,165187,1123710,149328,1100638,93263,275066,120966,159413,209965,10.87,14.33,Bajo,Saludable,Gastador
1159747,587492,193951,1083991,173729,1097603,186254,197112,76930,277628,164393,6.63,23.94,Bajo,Saludable,Gastador
886389,591802,164095,812207,123758,977806,83238,210683,78604,191968,223148,8.87,21.66,Bajo,Saludable,Gastador
1372189,706462,212034,1105737,152837,726810,91890,264554,111891,557798,207978,8.15,40.65,Bajo,Saludable,Gastador
1435388,571847,163482,964442,131824,500346,146409,195469,98901,335848,206841,6.89,23.4,Bajo,Saludable,Gastador
1186113,648851,182458,859909,174750,821071,213115,268196,134717,381867,202229,11.36,32.19,Bajo,Saludable,Gastador
1111895,556640,167001,1113313,178792,929051,117881,253913,84388,226941,124323,7.59,20.41,Bajo,Saludable,Gastador
1396468,688199,192050,1142567,129916,1403416,140337,131807,125417,522472,214498,8.98,37.41,Bajo,Saludable,Gastador
1593999,489212,214433,1161742,144486,833771,160692,269001,178180,247581,213135,11.18,15.53,Bajo,Saludable,Gastador
1408092,679693,182700,859269,156257,644984,224724,141403,115038,600948,170249,8.17,42.68,Bajo,Saludable,Gastador
1019961,642725,225547,1002987,130456,510345,133892,286422,66657,166120,112735,6.54,16.29,Bajo,Saludable,Gastador
992409,594063,178571,839067,146591,674642,116179,241777,70829,270416,221820,7.14,27.25,Bajo,Saludable,Gastador
1198757,534198,231323,1039396,169295,608379,128569,250907,143798,294938,192609,12.0,24.6,Bajo,Saludable,Gastador
1316530,481879,213563,1083742,127774,626760,168596,154091,97107,119821,108288,7.38,9.1,Bajo,Saludable,Gastador
1568063,687052,184920,890995,176007,1087784,177046,264288,132271,549211,93878,8.44,35.02,Bajo,Saludable,Gastador
1472093,516242,182226,1033256,133392,1427819,196583,265377,104872,473042,130016,7.12,32.13,Bajo,Saludable,Gastador
1502391,537736,195341,1060202,174333,830834,103296,155471,100621,485445,126149,6.7,32.31,Bajo,Saludable,Gastador
1210314,682532,200731,834274,135030,507618,93259,244349,102276,579972,188348,8.45,47.92,Bajo,Saludable,Gastador
1384344,642095,214991,1079576,161441,680491,119021,200671,151617,331536,114093,10.95,23.95,Bajo,Saludable,Gastador
1316956,627344,226395,958897,124283,1460136,175965,133228,157373,284813,114427,11.95,21.63,Bajo,Saludable,Gastador
1303766,494771,197068,1142686,138597,655763,170639,244259,155837,252913,139119,11.95,19.4,Bajo,Saludable,Gastador
882559,650320,196507,854652,154039,741519,205301,167297,70052,293172,94729,7.94,33.22,Bajo,Saludable,Gastador
1488341,590293,176124,1112552,151430,537604,202413,302271,95440,445535,198170,6.41,29.94,Bajo,Saludable,Gastador
1009760,493979,175453,897955,153282,1473884,211436,125355,104623,105786,140365,10.36,10.48,Bajo,Saludable,Gastador
1100660,487061,177988,1124719,132949,557894,124336,145072,115395,252163,121388,10.48,22.91,Bajo,Saludable,Gastador
1334374,669790,161896,977862,167345,1196406,126959,264625,111373,432036,106948,8.35,32.38,Bajo,Saludable,Gastador
942584,581039,201654,1028564,145432,1062125,160797,235485,74014,117603,165392,7.85,12.48,Bajo,Saludable,Gastador
1108380,695013,239312,1184012,162232,1426433,188498,275539,98360,369445,215262,8.87,33.33,Bajo,Saludable,Gastador
913427,528770,185401,821978,148967,1337584,107160,234001,69434,153508,121146,7.6,16.81,Bajo,Saludable,Gastador
1018582,715705,206746,833281,163904,1496880,148559,256729,106411,94337,187288,10.45,9.26,Bajo,Saludable,Gastador
1551345,663804,172544,1098346,134655,1325171,80080,260883,165890,480509,104429,10.69,30.97,Bajo,Saludable,Gastador
913578,651098,190584,1188909,127460,890386,217827,172336,96728,383532,162053,10.59,41.98,Bajo,Saludable,Gastador
1265953,697664,209978,944291,169657,1180916,121295,328105,120085,337085,80696,9.49,26.63,Bajo,Saludable,Gastador
1601702,519017,231879,980785,174009,1283934,96089,148280,152951,419092,86026,9.55,26.17,Bajo,Saludable,Gastador
1035616,532877,166999,1118804,122211,668241,212610,322083,114811,418554,154361,11.09,40.42,Bajo,Saludable,Gastador
1554780,692134,196315,1030193,132759,1158453,87896,317468,140708,381078,146161,9.05,24.51,Bajo,Saludable,Gastador
1393235,565844,163253,994308,123610,1005929,91943,227272,100107,522298,154246,7.19,37.49,Bajo,Saludable,Gastador
1060522,550616,232560,1141036,173020,967022,197976,330544,85533,283496,130576,8.07,26.73,Bajo,Saludable,Gastador
2013213,625004,198207,1176955,177644,1356890,161799,322228,223294,346783,200181,11.09,17.23,Medio Bajo,Saludable,Gastador
2112727,552148,199841,1145512,177419,814318,151626,270273,192966,905897,107401,9.13,42.88,Medio Bajo,Saludable,Gastador
1820146,614465,195524,975183,156080,717498,117940,234496,189085,154976,127016,10.39,8.51,Medio Bajo,Saludable,Gastador
2189021,480459,177312,1070526,151340,1377539,132232,294971,253423,767657,119632,11.58,35.07,Medio Bajo,Saludable,Gastador
2523378,648143,195333,919136,161322,834296,75032,234228,192886,1067972,223142,7.64,42.32,Medio Bajo,Saludable,Gastador
1990385,701205,166180,1059672,135772,1012122,161664,284334,234298,444693,170559,11.77,22.34,Medio Bajo,Saludable,Gastador
1816251,539396,191719,1119158,149762,639715,158922,259199,118540,474339,156098,6.53,26.12,Medio Bajo,Saludable,Gastador
2144172,688319,207850,1161296,138571,1173477,148486,280154,215002,231864,205070,10.03,10.81,Medio Bajo,Saludable,Gastador
2780675,574608,189192,941678,162547,1194435,218589,146280,239069,676984,139354,8.6,24.35,Medio Bajo,Saludable,Gastador
1903433,561436,160379,1104476,148591,842752,222301,267086,131190,906222,120344,6.89,47.61,Medio Bajo,Saludable,Gastador
2708193,676367,184622,893648,170953,1111808,210238,289511,313822,1250513,126754,11.59,46.18,Medio Bajo,Saludable,Gastador
2713891,514833,216409,1034705,155097,1106916,87588,219981,234639,305695,168245,8.65,11.26,Medio Bajo,Saludable,Gastador
2319262,481593,167306,1035256,163054,839339,104823,320580,209510,245478,203001,9.03,10.58,Medio Bajo,Saludable,Gastador
1764094,653507,222375,848349,163241,841148,158233,330738,201382,236688,120451,11.42,13.42,Medio Bajo,Saludable,Gastador
1726627,528743,168490,1056392,174640,1484856,175586,304372,149144,437037,136873,8.64,25.31,Medio Bajo,Saludable,Gastador
2334945,525088,210677,801746,132854,1389432,196084,250420,277985,443951,124995,11.91,19.01,Medio Bajo,Saludable,Gastador
2413960,673673,189409,940373,121045,960739,89633,129612,195114,849192,162355,8.08,35.18,Medio Bajo,Saludable,Gastador
2093787,488367,218916,878807,136304,1465580,124541,236445,203869,681193,109739,9.74,32.53,Medio Bajo,Saludable,Gastador
2579873,573029,239162,1099411,173354,531102,190846,135069,208147,672042,88783,8.07,26.05,Medio Bajo,Saludable,Gastador
2685804,586806,181906,1026651,163459,914886,125022,138589,274773,1174740,214667,10.23,43.74,Medio Bajo,Saludable,Gastador
