Ingreso,Alimentación,Movilidad,Vivienda,Salud,Educación,Entretenimiento,Vestuario,Ahorros,Deudas,Otros,%Ahorro,%Deuda,NivelIngreso,SaludFinanciera,PerfilFinanciero
1218285,146409,52256,203423,53421,79523,42766,30581,378532,160832,65790,31.07,13.2,Bajo,Aceptable,Ahorrador
33761,4264,1439,5747,1342,2256,1221,812,9474,4586,1671,28.06,13.58,Bajo,Aceptable,Ahorrador
896807,117463,35181,143104,37366,52832,33432,21774,295041,105441,51337,32.9,11.76,Bajo,Aceptable,Ahorrador
269446,32973,11324,47124,11173,16463,9751,7240,82050,33168,14087,30.45,12.31,Bajo,Aceptable,Ahorrador
336534,43518,15041,61731,14543,20559,10763,8857,92426,46049,16148,27.46,13.68,Bajo,Aceptable,Ahorrador
986653,123460,41188,156510,36833,51524,32153,26019,329049,130748,55109,33.35,13.25,Bajo,Aceptable,Ahorrador
84287,10505,3716,14520,3913,5306,2960,2213,23892,10886,4800,28.35,12.92,Bajo,Aceptable,Ahorrador
1128736,153547,46084,183160,45325,71313,37841,28564,327983,142765,55391,29.06,12.65,Bajo,Aceptable,Ahorrador
865940,107143,38990,135708,35359,50731,27704,24573,249630,117311,40939,28.83,13.55,Bajo,Aceptable,Ahorrador
1097984,137070,47537,209846,45429,58920,38722,29264,343143,130208,55192,31.25,11.86,Bajo,Aceptable,Ahorrador
1435456,171781,64750,240578,56714,93210,54643,40124,454220,181350,68496,31.64,12.63,Bajo,Aceptable,Ahorrador
947384,119241,43883,172462,43050,61879,31687,23500,264225,124824,45041,27.89,13.18,Bajo,Aceptable,Ahorrador
845297,107757,33670,146641,36518,46668,32025,22310,267194,100889,44348,31.61,11.94,Bajo,Aceptable,Ahorrador
524734,68559,21096,94566,18778,30235,17590,12389,167045,66133,27876,31.83,12.6,Bajo,Aceptable,Ahorrador
1246662,151718,53694,196442,51520,78988,44178,31042,363478,160764,67114,29.16,12.9,Bajo,Aceptable,Ahorrador
1366797,161003,64176,258007,62330,91090,50483,36656,375380,168177,71193,27.46,12.3,Bajo,Aceptable,Ahorrador
1198477,166377,49451,204026,47888,76156,40349,28259,370597,151424,59622,30.92,12.63,Bajo,Aceptable,Ahorrador
345915,41720,15926,58455,15024,21033,11872,9539,105678,42498,18425,30.55,12.29,Bajo,Aceptable,Ahorrador
404587,54368,17164,71786,17310,24587,15064,10484,117030,53879,20935,28.93,13.32,Bajo,Aceptable,Ahorrador
697697,91477,32210,120477,28660,40304,24140,17742,212793,90998,37254,30.5,13.04,Bajo,Aceptable,Ahorrador
1130791,142133,45531,181869,45190,75421,41833,29534,345096,161641,61612,30.52,14.29,Bajo,Aceptable,Ahorrador
1432418,183077,57215,233647,61406,80268,51743,37997,443215,188014,74116,30.94,13.13,Bajo,Aceptable,Ahorrador
1174256,155908,47138,209070,52974,68028,43096,31426,338892,147953,59378,28.86,12.6,Bajo,Aceptable,Ahorrador
1137436,140894,47494,187960,48434,72334,36792,31086,311639,158564,63868,27.4,13.94,Bajo,Aceptable,Ahorrador
383273,46410,15009,61666,17946,23471,12685,10790,120636,46052,18633,31.48,12.02,Bajo,Aceptable,Ahorrador
1044537,145102,46947,175497,47914,64284,39831,25357,292747,124237,56099,28.03,11.89,Bajo,Aceptable,Ahorrador
1513842,185148,67982,285211,62737,97013,55494,43079,432776,191677,81717,28.59,12.66,Bajo,Aceptable,Ahorrador
115457,14793,5219,19664,5391,7541,3829,2813,35070,14711,6408,30.37,12.74,Bajo,Aceptable,Ahorrador
627311,80659,26460,109152,28405,35273,21366,16964,186059,86644,35635,29.66,13.81,Bajo,Aceptable,Ahorrador
697365,86928,29640,123025,28322,43884,25135,19574,214249,86554,37190,30.72,12.41,Bajo,Aceptable,Ahorrador
840153,114629,37958,148508,33267,50011,29971,19753,241386,100966,41179,28.73,12.02,Bajo,Aceptable,Ahorrador
497986,67117,20735,80811,21336,33011,15786,13994,147443,65566,27892,29.61,13.17,Bajo,Aceptable,Ahorrador
1170382,166549,52441,200219,44785,71378,38604,28057,333235,161608,57628,28.47,13.81,Bajo,Aceptable,Ahorrador
649963,82354,27724,124204,30969,41011,23396,14446,189750,82256,33249,29.19,12.66,Bajo,Aceptable,Ahorrador
995255,130999,39372,162273,39303,63916,33095,26513,296145,120624,49646,29.76,12.12,Bajo,Aceptable,Ahorrador
490828,66211,17980,86602,20867,29089,18570,11299,162183,50854,24586,33.04,10.36,Bajo,Aceptable,Ahorrador
536450,67668,24730,94843,22177,29498,19458,13372,161750,72964,26773,30.15,13.6,Bajo,Aceptable,Ahorrador
1234549,157383,51612,233971,50229,75929,35733,30070,374634,158568,62268,30.35,12.84,Bajo,Aceptable,Ahorrador
623403,78211,25963,118954,28463,38946,22246,14813,176449,75998,33731,28.3,12.19,Bajo,Aceptable,Ahorrador
941997,129471,44587,176926,37041,55737,32604,22678,265201,122457,50113,28.15,13.0,Bajo,Aceptable,Ahorrador
241636,30987,9892,39860,10583,14858,9122,6525,68043,28548,11393,28.16,11.81,Bajo,Aceptable,Ahorrador
1438970,176167,67257,260914,62122,82557,53488,36950,448112,175050,75384,31.14,12.16,Bajo,Aceptable,Ahorrador
689666,86103,29916,114206,29317,43055,26080,16905,207004,96314,36539,30.02,13.97,Bajo,Aceptable,Ahorrador
973822,115243,39543,161248,40769,60626,31008,25752,317256,122837,50728,32.58,12.61,Bajo,Aceptable,Ahorrador
1135471,152256,43548,210665,43995,62456,37389,29972,360395,135469,57900,31.74,11.93,Bajo,Aceptable,Ahorrador
275312,36359,11761,47566,12242,16847,9363,6749,87003,32845,14192,31.6,11.93,Bajo,Aceptable,Ahorrador
565700,71979,25580,99350,22532,31743,19717,13707,183192,73499,23997,32.38,12.99,Bajo,Aceptable,Ahorrador
820345,109064,37045,131145,37665,50985,29522,21726,273423,89409,40199,33.33,10.9,Bajo,Aceptable,Ahorrador
975081,122532,41155,160692,45411,57254,36786,24663,305415,118334,49186,31.32,12.14,Bajo,Aceptable,Ahorrador
1552543,187138,65856,286018,68084,97260,56495,43814,431688,221632,80832,27.81,14.28,Bajo,Aceptable,Ahorrador
1290679,155838,50539,233494,51940,85738,49160,36064,400183,165644,60788,31.01,12.83,Bajo,Aceptable,Ahorrador
1255272,154101,55547,223707,59567,72149,39453,30935,379691,171341,66754,30.25,13.65,Bajo,Aceptable,Ahorrador
330144,40538,15483,56218,13943,21910,11738,9350,100039,43497,14967,30.3,13.18,Bajo,Aceptable,Ahorrador
742708,90206,34251,135861,33708,42905,27763,20013,216497,88865,36401,29.15,11.96,Bajo,Aceptable,Ahorrador
240558,30414,10346,41398,10472,14867,7935,6412,73479,32717,11299,30.55,13.6,Bajo,Aceptable,Ahorrador
1164714,142396,52271,191144,51300,72205,40414,29318,339249,148563,65907,29.13,12.76,Bajo,Aceptable,Ahorrador
1426269,189162,57359,223597,63452,89481,46993,39668,435041,170484,72300,30.5,11.95,Bajo,Aceptable,Ahorrador
597989,79513,23906,102212,25826,37677,19068,14406,186565,77785,30218,31.2,13.01,Bajo,Aceptable,Ahorrador
1257872,168773,51979,212779,58083,75408,47833,32341,347324,155257,64994,27.61,12.34,Bajo,Aceptable,Ahorrador
93457,11671,3798,17870,3820,5736,3488,2511,26095,12637,5069,27.92,13.52,Bajo,Aceptable,Ahorrador
1500013,201623,69421,268974,61845,83848,49081,42721,448553,184327,81851,29.9,12.29,Bajo,Aceptable,Ahorrador
1441180,195202,53680,272118,58726,84103,49501,38620,406024,196856,77042,28.17,13.66,Bajo,Aceptable,Ahorrador
1189437,143515,55826,193138,49599,74931,37632,28675,390235,145853,64144,32.81,12.26,Bajo,Aceptable,Ahorrador
938502,116701,37918,159870,37984,53952,33630,25195,292627,131001,47539,31.18,13.96,Bajo,Aceptable,Ahorrador
25218,3275,1072,4394,1205,1491,920,605,6952,3549,1335,27.57,14.07,Bajo,Aceptable,Ahorrador
571375,77978,23215,91380,26763,32457,20658,15581,181197,72828,27304,31.71,12.75,Bajo,Aceptable,Ahorrador
172826,22522,7474,30353,7731,10612,6252,4223,50675,23891,8238,29.32,13.82,Bajo,Aceptable,Ahorrador
1410753,170304,66172,226075,56544,81280,46943,35212,428362,192833,74293,30.36,13.67,Bajo,Aceptable,Ahorrador
1121986,158141,50778,212043,44407,61511,40262,31498,314353,147090,61662,28.02,13.11,Bajo,Aceptable,Ahorrador
1572756,215774,69921,280483,73230,93039,57684,38792,450490,203747,85087,28.64,12.95,Bajo,Aceptable,Ahorrador
32705,4006,1284,5348,1336,1895,1009,838,10621,4446,1743,32.48,13.59,Bajo,Aceptable,Ahorrador
279493,35792,12370,48263,11936,18659,10519,6565,84617,33689,14484,30.28,12.05,Bajo,Aceptable,Ahorrador
1141018,162720,54176,188552,51612,65975,37291,26995,352478,135024,55128,30.89,11.83,Bajo,Aceptable,Ahorrador
1208487,159529,55709,194969,51587,74705,39178,31220,384307,157444,58337,31.8,13.03,Bajo,Aceptable,Ahorrador
1534883,198592,67950,290639,60581,90767,50409,37385,458804,193801,71201,29.89,12.63,Bajo,Aceptable,Ahorrador
55447,7521,2453,9459,2440,3134,1805,1245,17184,7408,2769,30.99,13.36,Bajo,Aceptable,Ahorrador
687246,91186,31847,97511,27611,40800,24282,17026,225885,91679,35204,32.87,13.34,Bajo,Aceptable,Ahorrador
1314497,176281,61105,226270,56332,76190,45007,32687,395152,175936,68610,30.06,13.38,Bajo,Aceptable,Ahorrador
755699,89794,33034,119985,30621,45540,25503,20712,251590,94259,40129,33.29,12.47,Bajo,Aceptable,Ahorrador
1041507,126056,43958,180154,41531,62091,32729,26006,314246,148334,57161,30.17,14.24,Bajo,Aceptable,Ahorrador
1213794,147486,47643,202286,46117,80849,43652,28688,377072,163870,59468,31.07,13.5,Bajo,Aceptable,Ahorrador
708775,99878,33475,130715,29732,42588,24633,20102,202424,82355,39342,28.56,11.62,Bajo,Aceptable,Ahorrador
1340940,182593,59100,246471,54054,82528,50996,32245,388040,167252,66016,28.94,12.47,Bajo,Aceptable,Ahorrador
429018,56468,18506,75048,17627,28555,12237,10350,128973,57641,21857,30.06,13.44,Bajo,Aceptable,Ahorrador
1577774,188667,74402,281597,70407,101431,50145,37303,473684,219165,76343,30.02,13.89,Bajo,Aceptable,Ahorrador
251778,32681,10768,43530,10860,15699,8360,6571,75693,33207,12787,30.06,13.19,Bajo,Aceptable,Ahorrador
1465655,183355,67920,244668,64028,86404,55681,40036,420469,176984,77668,28.69,12.08,Bajo,Aceptable,Ahorrador
1537807,218083,69754,256597,73516,86564,49463,38723,425974,212684,81500,27.7,13.83,Bajo,Aceptable,Ahorrador
35856,4511,1622,6530,1560,2294,1328,867,10619,4318,1698,29.62,12.04,Bajo,Aceptable,Ahorrador
1575425,212795,74712,275827,64020,87654,55061,42785,448250,211419,89626,28.45,13.42,Bajo,Aceptable,Ahorrador
361464,45238,17171,64315,15791,21081,12208,9111,109503,46525,18084,30.29,12.87,Bajo,Aceptable,Ahorrador
314555,43383,14805,58462,14557,17514,11271,8276,90646,39119,16308,28.82,12.44,Bajo,Aceptable,Ahorrador
736325,103760,33815,122565,31561,48001,27642,20543,212806,92108,40151,28.9,12.51,Bajo,Aceptable,Ahorrador
56687,7481,2408,9527,2347,3595,1777,1488,17849,7308,2903,31.49,12.89,Bajo,Aceptable,Ahorrador
65717,8990,2605,11761,2663,3683,2165,1712,18499,8125,3572,28.15,12.36,Bajo,Aceptable,Ahorrador
726701,95311,31807,119631,31063,42572,23041,18259,206678,103370,36587,28.44,14.22,Bajo,Aceptable,Ahorrador
1265484,149359,53827,198442,51651,74815,45923,32138,371442,157872,63704,29.35,12.48,Bajo,Aceptable,Ahorrador
1347128,176001,59121,232218,57121,77046,46773,32410,417280,189662,57804,30.98,14.08,Bajo,Aceptable,Ahorrador
368892,51525,15580,64226,17389,24607,12103,9727,111986,45447,16082,30.36,12.32,Bajo,Aceptable,Ahorrador
736940,91364,29734,121713,29567,47682,24803,19887,225322,90240,35920,30.58,12.25,Bajo,Aceptable,Ahorrador
1457560,199204,62354,250812,63612,84181,50558,40781,427090,196119,80528,29.3,13.46,Bajo,Aceptable,Ahorrador
943883,129781,40400,168069,37805,57545,30435,23898,283754,118102,44343,30.06,12.51,Bajo,Aceptable,Ahorrador
981842,134981,40501,157162,40147,57552,33561,27431,280239,133319,54352,28.54,13.58,Bajo,Aceptable,Ahorrador
1034967,143733,46938,185322,43692,69105,28546,25524,317144,116623,55511,30.64,11.27,Bajo,Aceptable,Ahorrador
661706,79872,30871,104601,29932,40736,24965,16001,192715,80781,31984,29.12,12.21,Bajo,Aceptable,Ahorrador
812989,114893,33111,138308,33714,49932,29644,19222,258679,95031,37695,31.82,11.69,Bajo,Aceptable,Ahorrador
960400,123716,41449,149508,39874,60075,36698,26918,295851,133926,48711,30.8,13.94,Bajo,Aceptable,Ahorrador
50726,6660,2179,9253,2031,2874,1820,1431,15484,6273,2643,30.52,12.37,Bajo,Aceptable,Ahorrador
1216642,145848,52533,217874,43933,74309,38424,28995,398583,158674,57275,32.76,13.04,Bajo,Aceptable,Ahorrador
824734,109097,29355,144422,29838,46106,23390,19545,265626,113252,43147,32.21,13.73,Bajo,Aceptable,Ahorrador
1576395,197466,63743,286939,62460,97862,50751,45139,450917,212871,82619,28.6,13.5,Bajo,Aceptable,Ahorrador
96637,12594,4340,16264,4261,5398,3570,2553,28695,12498,4873,29.69,12.93,Bajo,Aceptable,Ahorrador
1331416,181210,55066,223140,60225,81763,40420,33148,421618,158479,65352,31.67,11.9,Bajo,Aceptable,Ahorrador
1189856,127826,50407,223881,51232,69634,42862,27219,371605,154578,65261,31.23,12.99,Bajo,Aceptable,Ahorrador
1519366,198996,60918,290028,64539,101569,51385,40926,421242,183699,80887,27.72,12.09,Bajo,Aceptable,Ahorrador
1017383,140286,46007,163024,39169,57828,33779,22943,314227,137052,52389,30.89,13.47,Bajo,Aceptable,Ahorrador
986689,128964,40795,165883,45277,62529,33109,28151,271926,125942,56264,27.56,12.76,Bajo,Aceptable,Ahorrador
495563,63117,20199,79389,19714,30270,17483,13672,163718,60451,27448,33.04,12.2,Bajo,Aceptable,Ahorrador
594452,70931,24137,100599,23961,33854,19604,15724,193810,79391,32408,32.6,13.36,Bajo,Aceptable,Ahorrador
1036468,124069,46617,190464,47173,57627,34075,26000,286780,144640,53801,27.67,13.96,Bajo,Aceptable,Ahorrador
718385,87387,30531,122758,29716,39791,25455,18085,223459,95385,39013,31.11,13.28,Bajo,Aceptable,Ahorrador
1293138,163432,59275,206059,52604,72785,47757,30819,396165,161670,66611,30.64,12.5,Bajo,Aceptable,Ahorrador
677928,84610,30018,118910,29613,43903,22041,17003,216780,78005,34284,31.98,11.51,Bajo,Aceptable,Ahorrador
1497388,177003,65609,284369,70695,92983,56010,42912,439600,180010,71814,29.36,12.02,Bajo,Aceptable,Ahorrador
1089318,131038,42098,187383,43773,68547,39124,28620,333917,144609,58828,30.65,13.28,Bajo,Aceptable,Ahorrador
1333584,156780,62451,248706,53599,79534,50631,34632,421362,134416,72165,31.6,10.08,Bajo,Aceptable,Ahorrador
51188,6394,2057,7906,2103,2983,1900,1379,16649,6951,2834,32.53,13.58,Bajo,Aceptable,Ahorrador
701097,83794,27786,124576,28023,40006,24646,17052,196016,89218,33628,27.96,12.73,Bajo,Aceptable,Ahorrador
1188969,144349,55357,190950,49374,73047,43653,32837,377059,160415,55913,31.71,13.49,Bajo,Aceptable,Ahorrador
804791,109868,37414,128223,35033,50171,28026,21349,235457,98734,45271,29.26,12.27,Bajo,Aceptable,Ahorrador
1093072,140074,45262,171256,48251,63655,39334,29362,339736,147842,59874,31.08,13.53,Bajo,Aceptable,Ahorrador
374499,43350,15555,61825,16167,20876,13143,9833,123294,47214,21447,32.92,12.61,Bajo,Aceptable,Ahorrador
1439851,186720,65122,226932,57585,82107,50388,38992,455383,184536,72236,31.63,12.82,Bajo,Aceptable,Ahorrador
1519637,209036,70712,244062,68026,83730,56253,38422,481136,182587,83515,31.66,12.02,Bajo,Aceptable,Ahorrador
579029,80815,23370,106208,23970,35369,21359,14365,177814,65539,29742,30.71,11.32,Bajo,Aceptable,Ahorrador
1437633,202257,58278,231468,66845,93483,48539,40589,426727,173812,75385,29.68,12.09,Bajo,Aceptable,Ahorrador
800975,98669,37839,141728,35125,45833,27741,21561,229487,113095,45475,28.65,14.12,Bajo,Aceptable,Ahorrador
334874,40766,13567,63853,15455,19627,12247,8036,98761,44500,17488,29.49,13.29,Bajo,Aceptable,Ahorrador
873710,119474,39207,138065,40436,48956,32386,22787,251653,120033,44354,28.8,13.74,Bajo,Aceptable,Ahorrador
234694,29347,10442,41058,9469,15155,8357,5889,69905,30852,11627,29.79,13.15,Bajo,Aceptable,Ahorrador
992332,141642,42926,168787,40704,58145,30373,24532,302327,133914,48854,30.47,13.49,Bajo,Aceptable,Ahorrador
674396,86047,27584,116377,27880,42467,25510,16024,199239,92908,33164,29.54,13.78,Bajo,Aceptable,Ahorrador
1075213,129143,42782,193377,44924,71587,39236,26552,342901,130188,50106,31.89,12.11,Bajo,Aceptable,Ahorrador
523157,68916,24033,84063,23989,28974,19335,14472,148715,70341,24929,28.43,13.45,Bajo,Aceptable,Ahorrador
436065,56805,19800,71894,19988,23591,13013,10490,140129,53806,23886,32.13,12.34,Bajo,Aceptable,Ahorrador
998760,119256,45603,165566,46427,60578,32461,24638,292513,140831,54407,29.29,14.1,Bajo,Aceptable,Ahorrador
1247824,165708,49698,238398,46423,67070,46212,35207,368757,159748,65883,29.55,12.8,Bajo,Aceptable,Ahorrador
793719,95245,35577,148766,37532,52372,24917,19007,240961,96710,39249,30.36,12.18,Bajo,Aceptable,Ahorrador
1186162,148204,54174,177028,51228,73238,41197,31915,376163,164241,60776,31.71,13.85,Bajo,Aceptable,Ahorrador
710572,89731,32569,125298,31563,46238,23139,16799,198727,101684,39542,27.97,14.31,Bajo,Aceptable,Ahorrador
675563,90105,27326,110839,32188,38231,22643,17210,218857,85200,31772,32.4,12.61,Bajo,Aceptable,Ahorrador
1413326,173349,56180,237697,57097,81967,47434,34584,407530,197503,77397,28.83,13.97,Bajo,Aceptable,Ahorrador
961934,119802,38369,164098,41578,53464,35878,23974,302975,114543,52143,31.5,11.91,Bajo,Aceptable,Ahorrador
1115588,154634,48305,199683,49355,68575,36204,30199,327786,133266,52555,29.38,11.95,Bajo,Aceptable,Ahorrador
999949,124070,45152,173491,39291,59404,32554,26918,287710,133089,53994,28.77,13.31,Bajo,Aceptable,Ahorrador
418288,53834,18172,60102,18525,24089,14407,8969,138074,58008,23810,33.01,13.87,Bajo,Aceptable,Ahorrador
235349,31076,11018,37437,9519,15099,8030,5662,71921,28998,11476,30.56,12.32,Bajo,Aceptable,Ahorrador
913879,127303,38790,154818,39285,52163,34215,25453,255018,117512,48570,27.91,12.86,Bajo,Aceptable,Ahorrador
916420,119099,35228,162609,35034,50230,27405,25843,294055,119880,44812,32.09,13.08,Bajo,Aceptable,Ahorrador
868417,116893,34835,133168,36588,47851,30124,22186,287464,111306,47225,33.1,12.82,Bajo,Aceptable,Ahorrador
102287,13740,4871,17539,4670,5900,3599,2851,30562,12435,5369,29.88,12.16,Bajo,Aceptable,Ahorrador
965617,124009,41192,177675,45709,48175,32272,23519,296692,120257,49939,30.73,12.45,Bajo,Aceptable,Ahorrador
507041,57270,21450,94821,22174,30439,16216,13069,153176,68629,27564,30.21,13.54,Bajo,Aceptable,Ahorrador
358324,47694,14597,61700,14902,23485,11730,9234,99257,46085,19274,27.7,12.86,Bajo,Aceptable,Ahorrador
631344,90255,25340,95310,25888,38995,20456,14269,210063,74899,34883,33.27,11.86,Bajo,Aceptable,Ahorrador
1307178,185188,54810,227057,58679,75131,46146,33747,360747,183792,73985,27.6,14.06,Bajo,Aceptable,Ahorrador
408291,56685,17810,78043,14001,23570,14740,11180,118088,52851,19957,28.92,12.94,Bajo,Aceptable,Ahorrador
360945,42791,14524,62433,14319,21652,13159,9776,118804,44670,18368,32.91,12.38,Bajo,Aceptable,Ahorrador
462561,60698,20268,80841,22289,27142,53390,42099,38641,61707,44229,8.35,13.34,Bajo,Riesgosa,Gastador
836424,114511,35844,166786,37971,51198,96663,71377,83540,103285,72970,9.99,12.35,Bajo,Riesgosa,Gastador
59252,8715,2502,11721,2745,3935,6352,5517,5085,7755,4769,8.58,13.09,Bajo,Riesgosa,Gastador
953210,125674,47014,172184,45424,65018,103082,90962,80825,131671,85873,8.48,13.81,Bajo,Riesgosa,Gastador
1038545,138422,43399,202216,51498,61746,113748,100625,82071,151458,92744,7.9,14.58,Bajo,Riesgosa,Gastador
1389494,183819,66309,247930,68855,84431,137978,118310,123785,193597,136598,8.91,13.93,Bajo,Riesgosa,Gastador
559615,72804,26472,105284,24344,37102,64175,52592,53306,72743,46987,9.53,13.0,Bajo,Riesgosa,Gastador
11720,1543,534,2136,588,687,1283,1127,1028,1589,1133,8.77,13.56,Bajo,Riesgosa,Gastador
1001677,137985,42752,199951,41400,58761,105096,99085,97604,131442,86813,9.74,13.12,Bajo,Riesgosa,Gastador
1414727,188310,64882,237308,66580,92744,159280,138972,129856,188278,121042,9.18,13.31,Bajo,Riesgosa,Gastador
44838,6285,2153,8258,2019,3015,5008,3854,3788,6206,4079,8.45,13.84,Bajo,Riesgosa,Gastador
239653,30478,9958,39776,11216,14639,23977,23234,23250,30243,21899,9.7,12.62,Bajo,Riesgosa,Gastador
191150,23363,8339,37509,8436,10967,21120,18123,19112,26461,17493,10.0,13.84,Bajo,Riesgosa,Gastador
396435,51639,17226,70292,17486,23824,46976,38375,34600,49495,37948,8.73,12.49,Bajo,Riesgosa,Gastador
659906,90344,27783,119824,27579,38731,69225,57997,59972,94070,62641,9.09,14.26,Bajo,Riesgosa,Gastador
271252,37769,11407,47470,11313,17426,29716,26540,25107,35835,24671,9.26,13.21,Bajo,Riesgosa,Gastador
1622884,211167,70228,293131,77333,100610,171968,134147,161699,235598,150720,9.96,14.52,Bajo,Riesgosa,Gastador
1083899,145187,50673,188878,50234,68748,107920,89537,105556,151334,89572,9.74,13.96,Bajo,Riesgosa,Gastador
408207,51814,18510,81255,17137,26372,42408,40694,35418,58796,35086,8.68,14.4,Bajo,Riesgosa,Gastador
435079,56072,19707,80784,20750,27031,42424,41824,41311,64138,38989,9.5,14.74,Bajo,Riesgosa,Gastador
47836,6852,2274,8297,2007,2984,5600,4628,4536,5936,4486,9.48,12.41,Bajo,Riesgosa,Gastador
159482,19937,7690,26895,6972,9751,17638,13747,15424,21702,15971,9.67,13.61,Bajo,Riesgosa,Gastador
